"key","content","img_url"
"https://www.instagram.com/p/BpEBXvpATDz/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","君が好きだよ\nこの時間がずっと続くならいいな\n君となら幸せ繋がる\nさぁここへ おいで\n\n帰り道 空見上げて\n君のことを考える\n言葉達溢れて 逢いたいな\n君の笑顔に逢いたい\n\nこの歌に乗せて\n贈るよ いつまでも\n\n#ホシイモノハ。/#丸山隆平\n(#関ジャニ∞)","https://instagram.ftpe7-4.fna.fbcdn.net/vp/4903c45fbb3d59c5eece4fb5b175292b/5C404573/t51.2885-15/sh0.08/e35/s640x640/42836026_2062029077194414_2805040028520382524_n.jpg"
"https://www.instagram.com/p/BpEAjdhhpEh/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","🖤❤️💜🧡💙💛💚\n.\nこんな男前たちがバイクで爆走してきたら警察じゃなくても追いかけたくなっちゃうよね🏍\n.\n動画上手に載せれるようになりたいな…😓\n.\n#関ジャニ #横山裕 #渋谷すばる #村上信五 #丸山隆平 #安田章大 #錦戸亮 #大倉忠義 #eighterさんと繋がりたい","https://instagram.ftpe7-4.fna.fbcdn.net/vp/f8278af0b0f3212cabe3af6cca07652a/5BCB0F53/t51.2885-15/e15/c157.0.405.405/43367702_2070411739846168_4994408357703566792_n.jpg"
"https://www.instagram.com/p/BpEAY9lnROT/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","#ポカホンヨコヤマ\n.\n横山くんのメガネ好きなんです〜\n.\n#関ジャニエイト#関ジャニ #kanjani8 #kj8 #eight #横山裕 #渋谷すばる #村上信五 #丸山隆平 #安田章大 #錦戸亮 #大倉忠義  #eighter #eighterさんと繋がりたい #eighterさんと仲良くなりたい #miiの加工","https://instagram.ftpe7-4.fna.fbcdn.net/vp/84eaf4912f40c005987defa10e718ee7/5C650DFE/t51.2885-15/sh0.08/e35/s640x640/43517269_588801868204190_3161870272342082767_n.jpg"
"https://www.instagram.com/p/BpEADq0FJj_/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","・\n・\n新しいアイコン\n#新しいアイコン 、\n・\n・\n#丸山隆平\n#関ジャニ\n#kj8","https://instagram.ftpe7-4.fna.fbcdn.net/vp/25194c0ebf2588391941f4d7d26d9b25/5C415B0D/t51.2885-15/sh0.08/e35/s640x640/42880298_491645868009900_8541508371418457371_n.jpg"
"https://www.instagram.com/p/BpD94B9H4MN/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","","https://instagram.ftpe7-4.fna.fbcdn.net/vp/3cca90ad9375a296d14a13723ff47440/5BCAB7B6/t51.2885-15/e15/43778744_321449495114102_7155110991573085560_n.jpg"
"https://www.instagram.com/p/BpD9i8WB0t6/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","初投稿〜\n\n47をみてエイトさんにハマりました💫\nまずもうオープニングが爆イケすぎて！！！ #関ジャニ #横山裕 #渋谷すばる #村上信五 #丸山隆平 #安田章大 #錦戸亮 #大倉忠義 #eighterさんと繋がりたい #eighterさんと仲良くなりたい","https://instagram.ftpe7-4.fna.fbcdn.net/vp/bb12d895397dfc8f07628fa3ba07e3d2/5C893FEE/t51.2885-15/e35/c226.0.627.627/43710497_342923306478234_8423696045688485180_n.jpg"
"https://www.instagram.com/p/BpD75I3D2cA/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","可愛い\n.\n.\n#丸山隆平#横山裕#関ジャニ#エイト#kj8#eighter#eighterさんと繋がりたい#eighterさんと仲良くなりたい#エイトブンノニ #ジャニ勉","https://instagram.ftpe7-4.fna.fbcdn.net/vp/df0b6fe36b810f96c4c248f6a3e2b3f9/5BCAF877/t51.2885-15/e15/c157.0.405.405/42758192_150759062545474_6821899719099250351_n.jpg"
"https://www.instagram.com/p/BpD7DIsnwYa/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3",".\n.\n.\n.\nえ、もう最高♡\n.\n.\n.\n前髪で目が隠れとんいい感じ🤗💕\n.\n.\n.\n.\n.\n.\n.\n#関ジャニ∞#kj8\n#丸山隆平#横山裕\n#パンぱんだ#eighter\n#リサイタル\n#真夏の俺らは罪なヤツ\n#eighterさんと繋がりたい\n#eighterさんと絡みたい\n#いいね返し#いいね返します\n#l4l","https://instagram.ftpe7-4.fna.fbcdn.net/vp/26ac208933183219035fdf38dbfc6321/5C464BC9/t51.2885-15/sh0.08/e35/s640x640/43123831_287519595197644_2492243646984995418_n.jpg"
"https://www.instagram.com/p/BpD6ESkjJmn/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3",".\n.\nはいかわいい～～🐶\n.\n#kanjani8 #パンぱんだ #横山裕 #丸山隆平 #あうあうー #eighterさんと繋がりたい","https://instagram.ftpe7-4.fna.fbcdn.net/vp/cb4cab762762130aeccae1529ebe406d/5C5BC385/t51.2885-15/e35/c94.0.469.469/43778964_2170733163151408_7132651757642296501_n.jpg"
"https://www.instagram.com/p/BpD5g4ljYYt/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","","https://instagram.ftpe7-4.fna.fbcdn.net/vp/03afc1ed3d14e17a5fa6294b61a07b93/5BCA7EAF/t51.2885-15/e15/c157.0.405.405/43377467_718717345150522_8606177938045348694_n.jpg"
"https://www.instagram.com/p/BpD5lAwH4KY/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","","https://instagram.ftpe7-4.fna.fbcdn.net/vp/ffaa42469818c522ac06d7b828420633/5BCAB4E3/t51.2885-15/e15/c157.0.405.405/43913998_285518332297630_8673429487278250971_n.jpg"
"https://www.instagram.com/p/BpD47ovDC0h/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","!щ(゜▽゜щ)\n#大倉忠義  #關8 #kanjani8 #横山裕#yokoyamayou #okuratadayoshi #傑尼斯 #日本偶像 #関ジャニ∞ #gr8est #錦戸亮 #安田章大 #丸山隆平 #渋谷すばる #村上信五 #arashi #嵐 #大野智 #松本潤 #櫻井翔 #二宮和也 #相葉雅紀 #ohnosatoshi #matsumotojun #sakuraisho #ninomiakazunari #aibamasaki","https://instagram.ftpe7-4.fna.fbcdn.net/vp/68d34b9900033b4953860e8eca3cbd36/5C4A110E/t51.2885-15/sh0.08/e35/c136.0.808.808/s640x640/43302206_256343351604470_1465782891212867314_n.jpg"
"https://www.instagram.com/p/BpD4bjKDU6d/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","!щ(゜▽゜щ)\n#大倉忠義  #關8 #kanjani8 #横山裕#yokoyamayou #okuratadayoshi #傑尼斯 #日本偶像 #関ジャニ∞ #gr8est #錦戸亮 #安田章大 #丸山隆平 #渋谷すばる #村上信五 #arashi #嵐 #大野智 #松本潤 #櫻井翔 #二宮和也 #相葉雅紀 #ohnosatoshi #matsumotojun #sakuraisho #ninomiakazunari #aibamasaki","https://instagram.ftpe7-4.fna.fbcdn.net/vp/2ea0b67a1eacc184287fe60d682f2345/5C8AC6E7/t51.2885-15/sh0.08/e35/c134.0.811.811/s640x640/43334584_2567121213305598_41233257417291930_n.jpg"
"https://www.instagram.com/p/BpD39dJH-1Z/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","✩︎⡱2018.09.07-09 @東京ドーム\n-\n-\nGR8EST\n7日 40ゲート\n☆ スカパラさんゲスト！最強無責任ヒーロー！\n8日 23ゲート(エキサイトシート)\n☆ 近過ぎて死んだ😇ファンサの嵐！最高ー！\n9日 22ゲート(制作開放席 サイドステ)\n☆ WESTと絶対零度勢見学！安君BD！Last！\n-\n‪名古屋で見たGR8ESTより遥かに強くなってた。\n名古屋での涙を思い出すと今でも泣けるけど、\n東京では明るく逞しく成長してた気がするよ。\n安くんの怪我も名古屋で見たよりも良くなってた！\nやっぱダンスは難しいみたいだけど…\n楽器を弾く姿は遥かに動けるようになってて\n元気？の問いかけにも元気！って答えるまで\n回復してて安心した。とってもかっこよかったよ！\nお誕生日お祝いできて幸せでしたーっ😌️💓\n-\nこの先の関ジャニ∞の未来に幸あれ。\nきっと、絶対…明るいに決まってる😉♡\n_\n#GR8EST #関ジャニ∞ #eighter #東京ドーム\n#大好き #横山裕 #村上信五 #丸山隆平\n#安田章大 #錦戸亮 #大倉忠義 #💓\n#eighterさんと繋がりたい #神奈川eighter","https://instagram.ftpe7-4.fna.fbcdn.net/vp/671694ed257423cd654e6235ad6fb633/5C41C643/t51.2885-15/sh0.08/e35/s640x640/43680794_165813804361088_1563099863778589097_n.jpg"
"https://www.instagram.com/p/BpD3rLDgzqN/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","","https://instagram.ftpe7-4.fna.fbcdn.net/vp/74639b683a081698ec3c433cfe19a8bb/5BCACDA4/t51.2885-15/e15/41866893_478009446029336_5495526465150221342_n.jpg"
"https://www.instagram.com/p/BpD3FEJHRaj/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","✩︎⡱2018.07.23 @愛知 ナゴヤドーム\n-\n-\nGR8EST スタンド 上手側 (メンステ横)🍼♡♡\n-\n-\n今までに体感したことの無いような雰囲気で…\nあの時の感情は一生忘れないと思う。\n‪名古屋ラスト…エイトが思いを馳せた最後の挨拶。\n札幌からの4公演目で大阪まで約1ヶ月空くこの時\n緊張の糸が切れたじゃないけど…\nきっと彼ら自身も感じたものは大きくて\nいい意味で消化できた事もあったと思う。\n凄く色々な感情伝わってきた。\n私自身も思う事はあったけど…全力で楽しんだ！\n-\n-\n#関ジャニ∞ #GR8EST #名古屋 #ナゴド #8\n#錦戸亮 #丸山隆平 #安田章大 #大倉忠義\n#村上信五 #横山裕 #eighter #ありがとう #💓\n#関ジャニ8を好きになって10年以上変わらない思い\n#eighterさんと繋がりたい #eighterさんフォロバ \n#関ジャニ好きな人と繋がりたい","https://instagram.ftpe7-4.fna.fbcdn.net/vp/564312a7dd443f325eb0be1e99f01ac9/5C546B7E/t51.2885-15/sh0.08/e35/s640x640/43662618_335755850527929_1752316682118107628_n.jpg"
"https://www.instagram.com/p/BpD2rRoh840/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","ｼﾞｬﾆ勉に\nAmiﾁｬﾝがｹﾞｽﾄで出る回が\nあるの???\n田舎は遅れて放送だｹﾄﾞ\n絶対観たぃ♡~(>᎑<`๑)♡\n*\neightとAmiﾁｬﾝの\n絡みなんてｻｲｺｰすぎる♡♡♡\n*\n2018.10.18\n#関ジャニ#eighter\n#横山裕#村上信五#丸山隆平\n#安田章大#錦戸亮#大倉忠義\n#渋谷すばる#大人eighter\n#今までもこれからもずーっとeighter \n#ｼﾞｬﾆ勉\n#dream_ami\n#楽しみすぎる絡み\n#いつ放送かなぁ\n*\n*\n*\nいいねのみで\nなかなか絡まなくてｽｲﾏｾﾝ｡","https://instagram.ftpe7-4.fna.fbcdn.net/vp/789771d75d43137708ea421e3af18838/5C5B57F5/t51.2885-15/sh0.08/e35/s640x640/42885935_248230769165207_4028041845813302914_n.jpg"
"https://www.instagram.com/p/BpD2iGsnhnB/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","兵庫・芦屋 ええやん 2／∞\n横🖤＆丸ちゃん🧡\n記憶力がよくないと言われた横と\n頭の回転がよくないと言われた丸ちゃん…(*´-`)❁﻿笑\n\n#関ジャニ#エイト#ジャニ勉#横山裕#村上信五#丸山隆平#安田章大#錦戸亮#大倉忠義#eighter","https://instagram.ftpe7-4.fna.fbcdn.net/vp/7ae758d5831338d5c3920f781474ceee/5BCA91B0/t51.2885-15/e15/c157.0.405.405/43914958_316696535808456_1630309573951602231_n.jpg"
"https://www.instagram.com/p/BpD2hs3BmVK/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","#オタ垢#eighterさんと繋がりたい #関ジャニ#７人#横山裕 #渋谷すばる#村上信五#丸山隆平#安田章大#錦戸亮#大倉忠義","https://instagram.ftpe7-4.fna.fbcdn.net/vp/8c1e1504bbde95b096ffb303dc629fe5/5C47C2CB/t51.2885-15/sh0.08/e35/s640x640/43452150_1896351944006304_4324778231444698593_n.jpg"
"https://www.instagram.com/p/BpD2ByBnPBs/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","∞\nアップを心待ちにしていた丸ちゃんの番🍊\nなーのーに 時差グラム🤔笑\n毎秒好きすぎてスクショ大変&選べない‥💕\nくらまるちゃんかわいい❤️💚\n.\n#カラこの#カラこのアレンジめし\n#まだやってないけど\n#横山裕#渋谷すばる#村上信五\n#丸山隆平#安田章大#錦戸亮#大倉忠義\n#関ジャニ#エイト#eighter#大人eighter","https://instagram.ftpe7-4.fna.fbcdn.net/vp/a6a4f93ec05b2c517b60c972334a0f28/5C45F69B/t51.2885-15/e35/c104.0.268.268/41813736_1950007071760263_8303617748180866270_n.jpg"
"https://www.instagram.com/p/BpD1fAmlWAE/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","","https://instagram.ftpe7-4.fna.fbcdn.net/vp/660229d7fec956ca52e8554c3a7895c6/5BCA7780/t51.2885-15/e15/c140.0.360.360/42934488_2104593066241312_7471331908111771017_n.jpg"
"https://www.instagram.com/p/BpD0Lg3hQ8O/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3",".\n追加公演まであとちょうど1ヶ月¨̮♡⃛\n年内ラスト説濃厚なのに#サナマイ 別々に入るとか\nシンプルに辛すぎるけど楽しめますように（ ; ; ）\n.\n#GR8EST #kanjani8 #kanjanieight #kanjani #eighter #eighterさんと繋がりたい #eighterさんと仲良くなりたい #関ジャニ∞ #横山裕 #村上信五 #丸山隆平 #安田章大 #錦戸亮 #大倉忠義 #隠しきれないヲタク #隠すつもりもないヲタク #うちわ文字 #わーーーージャニオタさんと繋がるお時間がまいりましたいっぱい繋がりましょ #ジャニヲタ #love #instaphoto #instapic #instagood #instalike #l4l #lfl #いいね返し\n.\n#dior #ribbon","https://instagram.ftpe7-4.fna.fbcdn.net/vp/8823af4df157096d41833fa1fe65cbdd/5C406706/t51.2885-15/sh0.08/e35/s640x640/42826028_422257291641893_4427248437239610533_n.jpg"
"https://www.instagram.com/p/BpD0GkghVfM/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","NEWアカウント🙌🙌\nてゆっても昔使ってたアカウント♡\n前のバグひどすぎて\n1つも更新できなくなった😭😭\nインスタ最近不具合多い。。😭\n.\n最近いろいろ編んでるけど\nやっぱりミニマムレンジャー達が\n1番愛着ある😂😂\n可愛い😂自信作♡♡\n.\n#ハンドメイド #編み物 #かぎ針 #関ジャニ #ジャニーズ #エイトレンジャー #手作り #編みぐるみ #handmade  #エイター #eighter #錦戸亮 #渋谷すばる #安田章大 #大倉忠義 #村上信五 #横山裕 #丸山隆平 #キーホルダー #関ジャニハンドメイド #ジャニーズハンドメイド #ハンドメイド販売","https://instagram.ftpe7-4.fna.fbcdn.net/vp/1a882c478b8cd318ed5fc94df47618bf/5C59E8C0/t51.2885-15/sh0.08/e35/s640x640/44180374_323002241810273_3713807121027712535_n.jpg"
"https://www.instagram.com/p/BpDzDsvHNnK/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","","https://instagram.ftpe7-4.fna.fbcdn.net/vp/3fe031b31e5e79a0746414a1d118eaab/5BCB16A9/t51.2885-15/e15/c157.0.405.405/43985519_1220455531441099_6196748928545680490_n.jpg"
"https://www.instagram.com/p/BpDyk7Tnj4l/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","","https://instagram.ftpe7-4.fna.fbcdn.net/vp/f78b8dc212ebe62096a6fe5b3c0d8f29/5BCAF7C6/t51.2885-15/e15/c157.0.405.405/43913428_176821183172348_3314646423146643421_n.jpg"
"https://www.instagram.com/p/BpDyaVZjFMF/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","","https://instagram.ftpe7-4.fna.fbcdn.net/vp/97ffe2436658df8dddb1456efd6c7ae3/5BCA993D/t51.2885-15/e15/c158.0.404.404/42847985_314438229350483_8410278191677263363_n.jpg"
"https://www.instagram.com/p/BpDxL6cDjD2/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","","https://instagram.ftpe7-4.fna.fbcdn.net/vp/c15b9ba5b49125a6171c8e85c8f5fadc/5BCA7867/t51.2885-15/e15/42783956_476864416150858_2672286366783370475_n.jpg"
"https://www.instagram.com/p/BpDwic4HkA0/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","","https://instagram.ftpe7-4.fna.fbcdn.net/vp/1d5d6a210c5f25f1ee98be2d2cdea2f9/5BCA74C9/t51.2885-15/e15/c157.0.405.405/43503449_1720506864742691_1897623317491160485_n.jpg"
"https://www.instagram.com/p/BpDwkD2n57g/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","11月17日、18日まるちゃんに会いに行けます〜ホッ\nしかし若干の想定外が😓\n17日はどうしてもピンポイントで習い事と重なり、\n18日は仕事というかほぼボランティアで動く抜けられない予定が…\nとりあえずコンサートにはダッシュで間に合います💨が、ぼろぼろの予感😭\n余裕を持って行動したいから、\nこの状況はちょい苦手ですが、バッチリシュミレーションして挑みます←オーバー\nこういう時デジチケの同時入場システムが嫌だわぁ\n一緒に行く人に迷惑かけたくないーー\n\n#丸山隆平 #まるたー #eighter #大人eighter #マルヤマスキー #丸ちゃん大好き","https://instagram.ftpe7-4.fna.fbcdn.net/vp/5803be569a2d7bb63c07552ae8022b8d/5C53EDA7/t51.2885-15/sh0.08/e35/s640x640/43654657_1987664444589515_1359231453368703243_n.jpg"
"https://www.instagram.com/p/BpDwC38HK-i/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","","https://instagram.ftpe7-4.fna.fbcdn.net/vp/6c6bd0eaa24b69003305ced240179f40/5BCAB43C/t51.2885-15/e15/c157.0.405.405/42785525_314213516037810_5406282446906810537_n.jpg"
"https://www.instagram.com/p/BpDv_DRnOly/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","☆クレープ・シュゼットが紹介されました☆\n昨晩、関西テレビ「関ジャニ∞のジャニ勉」で芦屋本店が紹介されました！\n関ジャニ∞の丸山隆平さん、横山裕さんが芦屋本店でクレープ・シュゼットを試食。\n「うま～い」とお言葉をいただきました😋\n\nクレープ・シュゼットは、芦屋本店だけではなく、酒蔵通り店、銀座メゾン店でもお召し上がりいただける商品ですので、是非一度ご賞味ください♪\n\n#アンリシャルパンティエ #henricharpentier #アンリ #ashiya #クレープシュゼット #関ジャニ∞ #ジャニ勉 #丸山隆平 さん #横山裕 さん #芦屋本店 #酒蔵通り店 #銀座メゾン #ginza","https://instagram.ftpe7-4.fna.fbcdn.net/vp/e8ba8cb18ec87d40f5ec913c573ce30f/5C528680/t51.2885-15/sh0.08/e35/s640x640/43052081_249710645896905_750835143945849925_n.jpg"
"https://www.instagram.com/p/BpDvD59HZEg/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","🌈\n﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿\n『Making』﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿\n﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿\n﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿\n﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿#スワイプすれば愛すべき7人﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿\n﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿\n﻿﻿﻿ ﻿﻿﻿﻿﻿﻿﻿﻿\n﻿﻿﻿﻿﻿﻿﻿\n最後のやすばが可愛さ爆発〜\n﻿﻿﻿﻿﻿﻿﻿﻿\n﻿﻿\n﻿﻿﻿﻿﻿﻿﻿﻿\n﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿\n#関ジャニ #関ジャニエイト #関ジャニ8 #渋谷すばる #eighter #eighterさんと繋がりたい #eighterさんと仲良くなりたい #関ジャニ大好き芸人 #すばるくん大好き芸人 #7人を忘れるな #kanjani8 #kanjaniseightertainment #kanjanieight #7人を忘れるな #不滅のす担 #大倉忠義 #横山裕 #村上信五 #丸山隆平 #安田章大 #錦戸亮  #渋谷すばるがある生活","https://instagram.ftpe7-4.fna.fbcdn.net/vp/9df3ee40138c14a4f98dfbd069337cf8/5C405026/t51.2885-15/sh0.08/e35/s640x640/44000110_501672980301240_5472168806751899549_n.jpg"
"https://www.instagram.com/p/BpDtxLVnDdx/?tagged=%E4%B8%B8%E5%B1%B1%E9%9A%86%E5%B9%B3","🌈❤️💜\n﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿\n『Janiben』﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿\n﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿\n﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿\n﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿#スワイプすれば愛すべき7人﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿\n﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿\n﻿﻿﻿ ﻿﻿﻿﻿﻿﻿﻿﻿\n﻿﻿﻿﻿﻿﻿﻿\n大好きな松原.\n﻿﻿﻿﻿﻿﻿﻿﻿\n﻿﻿\n﻿﻿﻿﻿﻿﻿﻿﻿\n﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿\n#関ジャニ #関ジャニエイト #関ジャニ8 #渋谷すばる #eighter #eighterさんと繋がりたい #eighterさんと仲良くなりたい #関ジャニ大好き芸人 #すばるくん大好き芸人 #7人を忘れるな #kanjani8 #kanjaniseightertainment #kanjanieight #7人を忘れるな #不滅のす担 #大倉忠義 #横山裕 #村上信五 #丸山隆平 #安田章大 #錦戸亮  #渋谷すばるがある生活  #ジャニ勉  #松原 #3タックno1","https://instagram.ftpe7-4.fna.fbcdn.net/vp/ba8106756ac4248b1ca710ad6706a214/5C537F61/t51.2885-15/sh0.08/e35/s640x640/43765876_2209055706050100_3128300240506598905_n.jpg"
